source_type,family,run,checkpoint,trajectory_output_key,num_samples,num_pdm_valid,num_pdm_missing_metric_cache,num_pdm_failed,PDMS,delta_vs_a0_0.864891,delta_vs_base_2b_il_0.858575,trajectory_l1,NC,DAC,TTC,comfort,EP,DDC,metrics_path,notes
full_navtest,legacy_highcap_serverA_frozen_vlm,top_step_00120000,/mnt/project/VLA-AD/outputs/last_vla_v2/highcap_no_risk_navtest_eval_20260606T034658Z/checkpoint_snapshot/serverA_frozen_highcap_no_risk/top_step_00120000.ckpt,,12146,12138,8,0,0.43239780243646214,-0.4324931975635378,-0.42617719756353784,2.755362631893253,0.7537485582468282,0.7028340748063931,0.6294282418849892,0.5232328225407811,0.48798936180960956,0.8406244850881529,/mnt/project/VLA-AD/outputs/last_vla_v2/highcap_no_risk_navtest_eval_20260606T034658Z/eval/serverA_frozen_highcap_no_risk/top_step_00120000/metrics.json,Old high-cap/no-risk frozen-VLM Server A; deprecated by decoupled/no-residual runs.
full_navtest,no_residual_stage2_A_frozen_vlm,A_last_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_20260610T034415Z/checkpoint_snapshots/A/last.ckpt,pred_traj,12146,12138,8,0,0.7265006695023665,-0.1383903304976335,-0.1320743304976335,1.0205104751148755,0.9780029658922392,0.9306310759597957,0.9308782336463998,0.8210578348986654,0.5908304295794996,0.98434667984841,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_20260610T034415Z/eval/A/A_last_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm. Superseded by corrected eval root from 2026-06-10T055035Z.
full_navtest,no_residual_stage2_A_frozen_vlm,A_last_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_corrected_20260610T055035Z/checkpoint_snapshots/A/last.ckpt,pred_traj,12146,12138,8,0,0.8427759252004818,-0.02211507479951813,-0.015799074799518142,0.29700547316026055,0.9765612127203823,0.9284890426758939,0.929230515735706,0.9981875102982369,0.7956189771293994,0.9770967210413577,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_corrected_20260610T055035Z/eval/A/A_last_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm.
full_navtest,no_residual_stage2_A_frozen_vlm,A_latest_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_20260610T034415Z/checkpoint_snapshots/A/latest.ckpt,pred_traj,12146,12138,8,0,0.7775187986925547,-0.08737220130744527,-0.08105620130744529,0.9422478365245364,0.9851705388037568,0.9393639808864722,0.9354918437963421,0.9940682155215027,0.6252660848344594,0.9857472400724996,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_20260610T034415Z/eval/A/A_latest_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm. Superseded by corrected eval root from 2026-06-10T055035Z.
full_navtest,no_residual_stage2_A_frozen_vlm,A_latest_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_corrected_20260610T055035Z/checkpoint_snapshots/A/latest.ckpt,pred_traj,12146,12138,8,0,0.8635571035343692,-0.0013338964656307573,0.004982103534369231,0.2629713973772655,0.9816691382435327,0.9443071346185533,0.9379634206623826,0.9995880705223266,0.8139772634335497,0.9786620530565168,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_corrected_20260610T055035Z/eval/A/A_latest_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm.
full_navtest,no_residual_stage2_A_frozen_vlm,A_step_00050000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_fixed_step_eval_20260609T164130Z/checkpoint_snapshots/A/step_00050000.ckpt,pred_traj,12146,12138,8,0,0.841452586394648,-0.023438413605351927,-0.017122413605351938,0.2943435068860731,0.9753666172351293,0.9287362003624979,0.9300543746910529,0.9987642115669797,0.7920158686084426,0.9769319492502884,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_fixed_step_eval_20260609T164130Z/eval/A/A_step_00050000_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm.
full_navtest,no_residual_stage2_A_frozen_vlm,A_step_00060000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_fixed_step_eval_20260609T164130Z/checkpoint_snapshots/A/step_00060000.ckpt,pred_traj,12146,12138,8,0,0.8478216694334099,-0.017069330566590102,-0.010753330566590114,0.3678235472752729,0.9754078101828967,0.9337617399901137,0.9223101005107925,0.9990937551491185,0.8073496867428211,0.9790327895864228,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_fixed_step_eval_20260609T164130Z/eval/A/A_step_00060000_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm.
full_navtest,no_residual_stage2_A_frozen_vlm,A_step_00080000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_fixed_step_eval_20260609T164130Z/checkpoint_snapshots/A/step_00080000.ckpt,pred_traj,12146,12138,8,0,0.8569099693101081,-0.007981030689891866,-0.0016650306898918776,0.2740614752036901,0.9770967210413577,0.9401878398418191,0.9317844784972813,0.9997528423133959,0.811545077822003,0.9777970011534025,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_fixed_step_eval_20260609T164130Z/eval/A/A_step_00080000_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm.
full_navtest,no_residual_stage2_A_frozen_vlm,A_step_00100000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remote_step100_eval_20260609T2212Z/checkpoint_snapshots/A/step_00100000.ckpt,pred_traj,12146,12138,8,0,0.8559510621362586,-0.008939937863741365,-0.002623937863741377,0.2730553746212715,0.9787444389520514,0.9388696655132641,0.931866864392816,0.9996704564178612,0.8099113097071355,0.9786208601087494,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remote_step100_eval_20260609T2212Z/eval/A/A_step_00100000_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm.
full_navtest,no_residual_stage2_A_frozen_vlm,A_step_00120000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_20260610T034415Z/checkpoint_snapshots/A/step_00120000.ckpt,pred_traj,12146,12138,8,0,0.7746252155435993,-0.09026578445640066,-0.08394978445640067,0.9323515447542658,0.985788433020267,0.9354918437963421,0.9326083374526281,0.9902784643269072,0.6259147691865475,0.9851293458559894,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_20260610T034415Z/eval/A/A_step_00120000_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm. Superseded by corrected eval root from 2026-06-10T055035Z.
full_navtest,no_residual_stage2_A_frozen_vlm,A_step_00120000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_corrected_20260610T055035Z/checkpoint_snapshots/A/step_00120000.ckpt,pred_traj,12146,12138,8,0,0.8624732913306348,-0.002417708669365193,0.0038982913306347955,0.26323760274414365,0.9812984017136266,0.9426594167078596,0.9386225078266601,0.9995880705223266,0.8127599890331947,0.9792387543252595,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_A_remaining_eval_corrected_20260610T055035Z/eval/A/A_step_00120000_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm.
full_navtest,no_residual_stage2_B_lora,B_step_00050000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_fixed_step_eval_20260609T164130Z/checkpoint_snapshots/B/step_00050000.ckpt,pred_traj,12146,12138,8,0,0.8392939636736382,-0.02559703632636179,-0.0192810363263618,0.2981151282025457,0.9756137749217334,0.926099851705388,0.9269237106607349,0.9985994397759104,0.7922571649933414,0.9739660570110397,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_fixed_step_eval_20260609T164130Z/eval/B/B_step_00050000_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm.
full_navtest,no_residual_stage2_B_lora,B_step_00060000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_fixed_step_eval_20260609T164130Z/checkpoint_snapshots/B/step_00060000.ckpt,pred_traj,12146,12138,8,0,0.8379788504985246,-0.026912149501475358,-0.02059614950147537,0.3489094148652998,0.9695172186521668,0.9298072170044488,0.9126709507332345,0.9990937551491185,0.8005899928408448,0.9759845114516394,/mnt/project/VLA-AD/outputs/last_vla_v2/no_residual_stage2_ab_fixed_step_eval_20260609T164130Z/eval/B/B_step_00060000_pred_traj/metrics.json,No-residual stage2: diffusion target restored to GT selected_target_norm.
full_navtest,vlm_text_residual_anchor_lastvla_A,A_epoch=31-step=21248_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/lastvla_A/checkpoint_snapshots/A/epoch=31-step=21248.ckpt,pred_traj,12146,12138,8,0,0.8189615198381183,-0.0459294801618817,-0.03961348016188171,0.3328164084091422,0.9727714615257868,0.912011863568957,0.9223924864063272,0.9983522820893063,0.7669652820493764,0.9757373537650355,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/lastvla_A/eval/A/A_epoch=31-step=21248_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,A_epoch=34-step=23240_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/lastvla_A/checkpoint_snapshots/A/epoch=34-step=23240.ckpt,pred_traj,12146,12138,8,0,0.8175463066168541,-0.04734469338314584,-0.04102869338314585,0.33527801959903747,0.9752842313395946,0.9105289174493326,0.9312901631240732,0.9990937551491185,0.7576041850284279,0.9702586917119789,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/lastvla_A/eval/A/A_epoch=34-step=23240_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,A_epoch=38-step=25896_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/lastvla_A/checkpoint_snapshots/A/epoch=38-step=25896.ckpt,pred_traj,12146,12138,8,0,0.8460182943582507,-0.018872705641749254,-0.012556705641749266,0.28268612133800336,0.9784972812654473,0.9306310759597957,0.9325259515570934,0.9989289833580491,0.7960033127049821,0.9758197396605701,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/lastvla_A/eval/A/A_epoch=38-step=25896_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,A_epoch=39-step=26560_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/lastvla_A/checkpoint_snapshots/A/epoch=39-step=26560.ckpt,pred_traj,12146,12138,8,0,0.8226413338629851,-0.04224966613701486,-0.035933666137014875,0.3118530270805628,0.9723595320481133,0.9139067391662548,0.9200032954358214,0.9976108090294942,0.777000183937886,0.9758609326083375,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/lastvla_A/eval/A/A_epoch=39-step=26560_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,A_epoch=40-step=27224_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/lastvla_A/checkpoint_snapshots/A/epoch=40-step=27224.ckpt,pred_traj,12146,12138,8,0,0.835917782484286,-0.02897321751571391,-0.022657217515713923,0.31092279325999234,0.9740484429065744,0.9264293952875268,0.9263470093919921,0.9983522820893063,0.7859288745173826,0.9747075300708519,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/lastvla_A/eval/A/A_epoch=40-step=27224_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,A_step_00050000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_remote_lastvla_20260611T012841Z/eval/lastvla_A/step_00050000/checkpoint_snapshots/A/step_00050000.ckpt,pred_traj,12146,12138,8,0,0.8341622539165908,-0.030728746083409142,-0.024412746083409154,0.3044469989393021,0.978703246004284,0.9249464491679025,0.9340912835722525,0.9990113692535838,0.7738692387838904,0.9792799472730268,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_remote_lastvla_20260611T012841Z/eval/lastvla_A/step_00050000/eval/A/A_step_00050000_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,A_step_00060000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_remote_lastvla_20260611T012841Z/eval/lastvla_A/step_00060000/checkpoint_snapshots/A/step_00060000.ckpt,pred_traj,12146,12138,8,0,0.8414276359216591,-0.02346336407834082,-0.017147364078340832,0.31117710609034394,0.9724007249958807,0.9326083374526281,0.9195089800626133,0.9990113692535838,0.7975598052093237,0.9775086505190311,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_remote_lastvla_20260611T012841Z/eval/lastvla_A/step_00060000/eval/A/A_step_00060000_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,A_step_00080000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_remote_lastvla_20260611T012841Z/eval/lastvla_A/step_00080000/checkpoint_snapshots/A/step_00080000.ckpt,pred_traj,12146,12138,8,0,0.8432956925432473,-0.021595307456752644,-0.015279307456752655,0.27802522500868654,0.9765200197726149,0.9303839182731917,0.9309606195419344,0.9992585269401878,0.7929719613939655,0.9776734223101005,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_remote_lastvla_20260611T012841Z/eval/lastvla_A/step_00080000/eval/A/A_step_00080000_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,A_step_00100000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_remote_lastvla_20260611T012841Z/eval/lastvla_A/step_00100000/checkpoint_snapshots/A/step_00100000.ckpt,pred_traj,12146,12138,8,0,0.8444044151001739,-0.02048658489982602,-0.014170584899826033,0.28304506976632215,0.9764788268248475,0.933926511781183,0.9289009721535673,0.9995880705223266,0.7926744848597068,0.9784972812654473,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_remote_lastvla_20260611T012841Z/eval/lastvla_A/step_00100000/eval/A/A_step_00100000_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,A_step_00120000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_remote_lastvla_20260611T012841Z/eval/lastvla_A/step_00120000/checkpoint_snapshots/A/step_00120000.ckpt,pred_traj,12146,12138,8,0,0.8450680938224321,-0.01982290617756788,-0.01350690617756789,0.28005417320513404,0.9787856318998187,0.9316197067062119,0.9357390014829461,0.9991761410446531,0.790034744887887,0.9788680177953535,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_remote_lastvla_20260611T012841Z/eval/lastvla_A/step_00120000/eval/A/A_step_00120000_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,epoch=56-step=37848_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_20260610T1539Z/checkpoint_snapshots/lastvla_A/epoch=56-step=37848.ckpt,pred_traj,12146,12138,8,0,0.8351717048809456,-0.029719295119054356,-0.023403295119054368,0.29614263699561294,0.9736777063766683,0.9275004119294776,0.9215686274509803,0.9994232987312572,0.7878704020113789,0.9785384742132147,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_20260610T1539Z/eval/lastvla_A/epoch=56-step=37848_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,epoch=56-step=37848_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_probe_20260610T153652Z/checkpoint_snapshots/lastvla_A/epoch=56-step=37848.ckpt,pred_traj,12146,12138,8,0,0.8350741486993498,-0.02981685130065015,-0.02350085130065016,0.29704556863392456,0.9737188993244357,0.925852694018784,0.9220629428241885,0.9992585269401878,0.787558665046278,0.9782913165266106,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_probe_20260610T153652Z/eval/lastvla_A/epoch=56-step=37848_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,epoch=65-step=43824_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_20260610T1539Z/checkpoint_snapshots/lastvla_A/epoch=65-step=43824.ckpt,pred_traj,12146,12138,8,0,0.8437327476087527,-0.021158252391247245,-0.014842252391247257,0.3034306878373383,0.9781265447355413,0.9307958477508651,0.9354918437963421,0.9991761410446531,0.7874924235457221,0.9770967210413577,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_20260610T1539Z/eval/lastvla_A/epoch=65-step=43824_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,epoch=65-step=43824_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_probe_20260610T153652Z/checkpoint_snapshots/lastvla_A/epoch=65-step=43824.ckpt,pred_traj,12146,12138,8,0,0.8428224507970722,-0.02206854920292778,-0.01575254920292779,0.303305641689583,0.977961772944472,0.9308782336463998,0.9345032130499259,0.9995056846267919,0.786403107321777,0.9782501235788433,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_probe_20260610T153652Z/eval/lastvla_A/epoch=65-step=43824_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,epoch=82-step=55112_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_20260610T1539Z/checkpoint_snapshots/lastvla_A/epoch=82-step=55112.ckpt,pred_traj,12146,12138,8,0,0.8368659462707319,-0.028025053729268112,-0.021709053729268124,0.28823019980762576,0.9776734223101005,0.9265941670785961,0.9342560553633218,0.9993409128357226,0.7786421054084461,0.978579667160982,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_20260610T1539Z/eval/lastvla_A/epoch=82-step=55112_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,epoch=82-step=55112_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_probe_20260610T153652Z/checkpoint_snapshots/lastvla_A/epoch=82-step=55112.ckpt,pred_traj,12146,12138,8,0,0.8404032929915755,-0.02448770700842451,-0.01817170700842452,0.28756451529007365,0.9784148953699127,0.9289009721535673,0.9354918437963421,0.9995880705223266,0.7813584855618911,0.9777146152578678,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_probe_20260610T153652Z/eval/lastvla_A/epoch=82-step=55112_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,epoch=87-step=58432_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_20260610T1539Z/checkpoint_snapshots/lastvla_A/epoch=87-step=58432.ckpt,pred_traj,12146,12138,8,0,0.8447627930612134,-0.020128206938786586,-0.013812206938786598,0.2859814644182521,0.9793211402207942,0.9325259515570934,0.9377986488713133,0.9989289833580491,0.7866489629875792,0.9775498434667985,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_20260610T1539Z/eval/lastvla_A/epoch=87-step=58432_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_lastvla_A,epoch=87-step=58432_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_probe_20260610T153652Z/checkpoint_snapshots/lastvla_A/epoch=87-step=58432.ckpt,pred_traj,12146,12138,8,0,0.8481315639807265,-0.016759436019273433,-0.010443436019273444,0.28768257349996373,0.9813807876091614,0.9335145823035096,0.9389520514087988,0.9992585269401878,0.7896899050319458,0.9773438787279618,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_live_ckpt_eval_probe_20260610T153652Z/eval/lastvla_A/epoch=87-step=58432_pred_traj/metrics.json,Last-VLA A with fixed VLM-text residual anchor.
full_navtest,vlm_text_residual_anchor_pure_recogdrive,A_epoch=31-step=21248_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/pure_recogdrive/checkpoint_snapshots/A/epoch=31-step=21248.ckpt,pred_traj,12146,12138,8,0,0.8298358569300884,-0.03505514306991153,-0.028739143069911544,0.3210307505796376,0.973883671115505,0.9209095402867029,0.9218157851375844,0.998681825671445,0.7819385861931861,0.9747487230186193,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/pure_recogdrive/eval/A/A_epoch=31-step=21248_pred_traj/metrics.json,"Pure ReCogDrive control: no Last-VLA/CoT, fixed VLM-text residual anchor."
full_navtest,vlm_text_residual_anchor_pure_recogdrive,A_epoch=35-step=23904_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/pure_recogdrive/checkpoint_snapshots/A/epoch=35-step=23904.ckpt,pred_traj,12146,12138,8,0,0.8050826722017702,-0.059808327798229755,-0.053492327798229766,0.3416235333082533,0.9681166584280771,0.901054539462844,0.9142362827483935,0.9969517218652166,0.7575363881463417,0.9774674575712639,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/pure_recogdrive/eval/A/A_epoch=35-step=23904_pred_traj/metrics.json,"Pure ReCogDrive control: no Last-VLA/CoT, fixed VLM-text residual anchor."
full_navtest,vlm_text_residual_anchor_pure_recogdrive,A_epoch=39-step=26560_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/pure_recogdrive/checkpoint_snapshots/A/epoch=39-step=26560.ckpt,pred_traj,12146,12138,8,0,0.8273152198492697,-0.037575780150730265,-0.031259780150730276,0.3081386654700476,0.9721123743615093,0.916707859614434,0.9189322787938705,0.9985994397759104,0.7846033845736359,0.9780853517877739,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/pure_recogdrive/eval/A/A_epoch=39-step=26560_pred_traj/metrics.json,"Pure ReCogDrive control: no Last-VLA/CoT, fixed VLM-text residual anchor."
full_navtest,vlm_text_residual_anchor_pure_recogdrive,A_epoch=40-step=27224_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/pure_recogdrive/checkpoint_snapshots/A/epoch=40-step=27224.ckpt,pred_traj,12146,12138,8,0,0.8369304461392212,-0.02796055386077878,-0.021644553860778792,0.29931174996668597,0.9766024056681496,0.9242049761080903,0.9291481298401714,0.9987642115669797,0.7864092028900133,0.9763964409293129,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/pure_recogdrive/eval/A/A_epoch=40-step=27224_pred_traj/metrics.json,"Pure ReCogDrive control: no Last-VLA/CoT, fixed VLM-text residual anchor."
full_navtest,vlm_text_residual_anchor_pure_recogdrive,A_epoch=41-step=27888_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/pure_recogdrive/checkpoint_snapshots/A/epoch=41-step=27888.ckpt,pred_traj,12146,12138,8,0,0.8489272445432409,-0.0159637554567591,-0.00964775545675911,0.28940235043239604,0.9794035261163289,0.9320316361838853,0.9342560553633218,0.9988465974625144,0.7994952644004663,0.9769731421980556,/mnt/project/VLA-AD/outputs/last_vla_v2/vlm_text_residual_anchor_ckpt_eval_20260610T051017Z/pure_recogdrive/eval/A/A_epoch=41-step=27888_pred_traj/metrics.json,"Pure ReCogDrive control: no Last-VLA/CoT, fixed VLM-text residual anchor."
full_navtest,vlm_text_residual_anchor_pure_recogdrive,A_step_00050000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_20260611T011741Z/eval/pure_recogdrive/step_00050000/checkpoint_snapshots/A/step_00050000.ckpt,pred_traj,12146,12138,8,0,0.8427448503741305,-0.02214614962586947,-0.015830149625869483,0.2952873244967202,0.9784148953699127,0.9303839182731917,0.9338441258856484,0.9995056846267919,0.7877710364712989,0.97845608831768,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_20260611T011741Z/eval/pure_recogdrive/step_00050000/eval/A/A_step_00050000_pred_traj/metrics.json,"Pure ReCogDrive control: no Last-VLA/CoT, fixed VLM-text residual anchor."
full_navtest,vlm_text_residual_anchor_pure_recogdrive,A_step_00060000_pred_traj,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_local_pure_20260611T012841Z/eval/pure_recogdrive/step_00060000/checkpoint_snapshots/A/step_00060000.ckpt,pred_traj,12146,12138,8,0,0.8481858313519718,-0.01670516864802818,-0.01038916864802819,0.3065953213689616,0.9776734223101005,0.9345032130499259,0.930548690064261,0.9991761410446531,0.7996267024619756,0.9771379139891251,/mnt/project/VLA-AD/outputs/last_vla_v2/residual_anchor_fixed_step_eval_local_pure_20260611T012841Z/eval/pure_recogdrive/step_00060000/eval/A/A_step_00060000_pred_traj/metrics.json,"Pure ReCogDrive control: no Last-VLA/CoT, fixed VLM-text residual anchor."
